iyear,imonth,iday,approxdate,country_txt,region_txt,provstate,city,latitude,longitude,summary,crit1,doubtterr,success,suicide,attacktype1_txt,attacktype2_txt,attacktype3_txt,targtype1_txt,target1,natlty1_txt,targtype2_txt,target2,natlty2_txt,targtype3_txt,targsubtype3,target3,natlty3_txt,gname,gname2,gname3,motive,nperps,nperpcap,claimmode2_txt,claimmode3_txt,weaptype1_txt,weapsubtype1_txt,weaptype2_txt,weaptype3_txt,weaptype4_txt,nkill,nkillter,nwound,nwoundte,property,propextent_txt,propvalue,ishostkid,nhostkid,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,hostkidoutcome,hostkidoutcome_txt,nreleased,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,terrorist_category
2006,9,20,2006-09-20,Israel,Middle East & North Africa,Southern,Sederot,31.5282,34.596382,"09/20/2006: The Martyr Sami al-Ghul Brigades, or the military wing of Fatah, claimed responsibility for firing two rockets at Sederot, Israel. The group said that the fire came in response to the assassination of a member of the brigades, and the crimes committed against the Palestinian people by the occupying Israelis. No casualties were reported.",1,0.0,1,0,Bombing/Explosion,,,Private Citizens & Property,Civilians,Israel,,,,,,,,Martyr Sami al-Ghul Brigades,,,The attack was in retaliation for the killing of one of their members.,,0.0,,,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",,,,0.0,0.0,0.0,0.0,0,,,0.0,,,,,,,,,,,,,,-9,-9,0,-9,Unknown
2006,9,21,2006-09-21,Israel,Middle East & North Africa,Southern,Sederot,31.5282,34.596382,"09/21/2006: The Al-Aqsa Martyrs Brigades claimed to shoot two rockets at Sederot, Israel, in response to the assassination of one of their members and crimes against Palestinian people by the occupation. No damage or casualties were reported in the attack.",1,0.0,1,0,Bombing/Explosion,,,Private Citizens & Property,Civilians,Israel,,,,,,,,Al-Aqsa Martyrs Brigade,,,Unknown,,0.0,,,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",,,,0.0,0.0,0.0,0.0,0,,,0.0,,,,,,,,,,,,,,1,0,0,1,Unknown
2006,9,21,2006-09-21,Israel,Middle East & North Africa,Southern,Shaar HaNegev regional council,31.50672,34.632793,"09/21/2006: The military wing of the Palestinian Islamic Jihad claimed firing a rocket at Sh-ar Hanegev, Israel, claiming retaliation for a statement calling for the stop of rocket fire. No damage or casualties were reported in the attack.",1,0.0,1,0,Bombing/Explosion,,,Private Citizens & Property,Civilians,Israel,,,,,,,,Palestinian Islamic Jihad (PIJ),,,The attack is in retaliation for a statement calling for the stopping of rocket fire at Israeli towns.,,0.0,,,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",,,,0.0,0.0,0.0,0.0,0,,,0.0,,,,,,,,,,,,,,1,0,0,1,Unknown
2006,9,26,2006-09-26,Israel,Middle East & North Africa,Southern,Sederot,31.5282,34.596382,"09/26/2006: The Al-Quds Brigades, the military wing of th Palestinian Islamic Jihad, claimed responsibility for launching two homemade projectiles at Sederot, Israel. The group said the attack was in reaction to the Israeli Minister of Defense's statement calling for the stop of the launching of projectiles. One woman was injured in the attack.",1,0.0,1,0,Bombing/Explosion,,,Private Citizens & Property,Civilians,Israel,,,,,,,,Palestinian Islamic Jihad (PIJ),,,Unknown,,0.0,,,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",,,,0.0,0.0,1.0,0.0,-9,,,0.0,,,,,,,,,,,,,,1,0,0,1,Unknown
2006,9,27,2006-09-27,Israel,Middle East & North Africa,Southern,Ashkelon,31.670149,34.575153,"09/27/2006: The al-Quds Brigades, the armed wing of the Palestinian Islamic Jihad, fired a projectile at Ashkelon, Israel. The claimed that the attack came ""in retaliation for recent Israeli atrocities"" against the Palestinian people. No one was injured in the attack.",1,0.0,1,0,Bombing/Explosion,,,Private Citizens & Property,Civilians,Israel,,,,,,,,Palestinian Islamic Jihad (PIJ),,,The attack was in retaliation for operations against the Israeli people.,,0.0,,,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",,,,0.0,0.0,0.0,0.0,-9,,,0.0,,,,,,,,,,,,,,1,0,0,1,Unknown
2006,9,27,2006-09-27,Israel,Middle East & North Africa,Southern,Sederot,31.5282,34.596382,"09/27/2006: The al-Nasser Salah Addin Brigades, the military wing of the Popular Resistance Committees, claimed responsibility for launching two homemade projectiles at Sederot, Israel. They claimed the attack was a ""natural reaction to the Israeli agression against the Palestinian people. No casualties were reported in the attack.",1,0.0,1,0,Bombing/Explosion,,,Private Citizens & Property,Civilians,Israel,,,,,,,,Popular Resistance Committees,,,The attack was a response to Israeli aggression against the Palestinian people.,,0.0,,,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",,,,0.0,0.0,0.0,0.0,0,,,0.0,,,,,,,,,,,,,,1,0,0,1,Unknown
2006,9,30,2006-09-30,Israel,Middle East & North Africa,Southern,Sederot,31.5282,34.596382,"09/30/2006: The al-Quds brigades, the armed group affiliated with the Islamic Jihad movement, launched two medium range Quds homemade projectiles at the Israeli town of Sederot, Israel. There was no information on casualties.",1,0.0,1,0,Bombing/Explosion,,,Private Citizens & Property,Civilians,Israel,,,,,,,,Palestinian Islamic Jihad (PIJ),,,Unknown,,,,,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",,,,,0.0,,0.0,-9,,,0.0,,,,,,,,,,,,,,1,0,0,1,Unknown
2006,10,6,2006-10-06,Israel,Middle East & North Africa,Southern,Kfar Aza,31.484053,34.533436,"10/06/2006: The Al-Aqsa Brigades, the militant wing of the Fatah movement launched two homemade projectiles into the Israeli town of Kfar Azzah, east of Gaza city. No information on Casualties was available.",1,0.0,1,0,Bombing/Explosion,,,Private Citizens & Property,Civilians,Israel,,,,,,,,Al-Aqsa Martyrs Brigade,,,Unknown,,,,,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",,,,,0.0,,0.0,-9,,,0.0,,,,,,,,,,,,,,1,0,0,1,Unknown
2006,10,21,2006-10-21,West Bank and Gaza Strip,Middle East & North Africa,Gaza Strip,Nusseirat,31.450085,34.392877,"10/21/2006: Palestinian Prime Minster Ismail Haniyeh's convoy was attacked by gunfire as it passed through the Nusseirat refugee camp in central Gaza. No one was injured, but one vehicle caught fire after its passengers had escaped. HAMAS blamed Fatah militants for the attack, but Fatah denied involvement. Motivations for the attack were unclear; HAMAS officials stated it was not an assassination attempt, but the result of familial retaliation by al-Fatah forces against HAMAS paramilitary forces.",1,0.0,1,0,Armed Assault,,,Government (General),Ismail Haniyeh's convoy,West Bank and Gaza Strip,Military,Unknown,West Bank and Gaza Strip,,,,,Al-Fatah,,,Unknown,,,,,Firearms,Unknown Gun Type,,,,0.0,0.0,0.0,0.0,1,Minor (likely < $1 million),,0.0,,,,,,,,,,,,,,0,0,0,0,Unknown
2006,11,7,2006-11-07,Israel,Middle East & North Africa,Southern,Ashkelon,31.670149,34.575153,11/07/2006: Gaza militants carried out rocket attacks into Israel when four homemade rockets hit the town of Ashkelon. No one claimed responsibility for the attack. No casualties were reported.,1,0.0,1,0,Bombing/Explosion,,,Private Citizens & Property,Israeli Civliians,Israel,,,,,,,,Unknown,,,Response to an Israeli Military Operation in Beit Hanoun which was aimed at stopping Rocket Attacks,,0.0,,,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",,,,0.0,0.0,0.0,0.0,0,,,0.0,,,,,,,,,,,,,,-9,-9,0,-9,Unknown
2006,11,12,2006-11-12,Israel,Middle East & North Africa,Southern,Sederot,31.5282,34.596382,"11/12/2006: Palestinians in Gaza, believed to be linked to HAMAS, launched a Qassam rocket that landed in a residential neighborhood in Sederot, Israel. Four people received treatment for shock and a number of structures sustained damage. No claim of responsibility has been reported.",1,0.0,1,0,Bombing/Explosion,,,Private Citizens & Property,Random Citizens,Israel,,,,,,,,Hamas (Islamic Resistance Movement),,,Separatist Movement,,0.0,,,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",,,,0.0,0.0,0.0,0.0,1,Minor (likely < $1 million),,0.0,,,,,,,,,,,,,,1,0,0,1,Unknown
2006,11,15,2006-11-15,Israel,Middle East & North Africa,Southern,Sederot,31.5282,34.596382,"11/15/2006: A 17-year-old Sderot resident sustained serious injuries and three others were lightly wounded in a Qassam attack on the western Negev town of Sederot, Israel. The rocket, believed to have been launched by HAMAS, landed in the city center, causing damage to buildings in the area.",1,0.0,1,0,Bombing/Explosion,,,Private Citizens & Property,Civilians,Israel,,,,,,,,Hamas (Islamic Resistance Movement),Palestinian Islamic Jihad (PIJ),,Separatist Movement,,0.0,Unknown,,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",,,,0.0,0.0,4.0,0.0,1,Minor (likely < $1 million),,0.0,,,,,,,,,,,,,,1,0,0,1,Unknown
2006,11,19,2006-11-19,Israel,Middle East & North Africa,Southern,Sderot,31.5282,34.596382,11/19/2006: Militants from Hamas fired two rockets from the Gaza Strip at the Israeli town of Sderot. One person was moderately wounded by shrapnel.,1,0.0,1,0,Bombing/Explosion,,,Private Citizens & Property,Israeli Civilians,Israel,,,,,,,,Hamas (Islamic Resistance Movement),,,Unknown,,,,,Explosives,Unknown Explosive Type,,,,0.0,0.0,1.0,0.0,1,Unknown,,0.0,,,,,,,,,,,,,,1,0,0,1,Unknown
2006,11,21,2006-11-21,West Bank and Gaza Strip,Middle East & North Africa,Gaza Strip,Unknown,31.393858,34.360271,11/21/2006: Two Italian Red Cross workers were kidnapped at gunpoint from their vehicle in southern Gaza. The Red Cross workers were stopped by an unknown number of unidentified assailants. No group took immediate responsibility. The workers were released less than 24-hours later; the identity of the kidnappers remained unknown.,1,0.0,1,0,Hostage Taking (Kidnapping),,,NGO,Unknown,Italy,,,,,,,,Unknown,,,Unknown,,,,,Firearms,Unknown Gun Type,,,,0.0,0.0,0.0,0.0,0,,,1.0,2.0,20.0,,,,0.0,,,,,2.0,Hostage(s) released by perpetrators,2.0,-9,-9,1,1,Unknown
2006,11,21,2006-11-21,West Bank and Gaza Strip,Middle East & North Africa,Gaza Strip,Gaza,31.502407,34.459743,"11/21/2006: In Gaza City in the Gaza Strip, Palestine, an unknown number of unidentified gunmen shot a Senior Fatah Official, Abu Ali, in the back, injuring him but not killing him. Ali is an outspoken critic of Hamas; no group has claimed responsibility for the attack.",1,0.0,0,0,Assassination,,,Government (General),Abu Ali,West Bank and Gaza Strip,,,,,,,,Hamas (Islamic Resistance Movement),,,Unknown,,,,,Firearms,Unknown Gun Type,,,,0.0,0.0,1.0,0.0,0,,,0.0,,,,,,,,,,,,,,0,0,0,0,Unknown
2006,11,26,2006-11-26,Israel,Middle East & North Africa,Southern,Sderot,31.5282,34.596382,11/26/2006: The armed wing of Islamic Jihad and Hamas both claimed responsibility for two rockets that landed in the Israeli border town of Sderot. There were no casualties and no reported property damage.,1,0.0,1,0,Bombing/Explosion,,,Private Citizens & Property,Unknown,Israel,,,,,,,,Hamas (Islamic Resistance Movement),Palestinian Islamic Jihad (PIJ),,Unknown,,,Unknown,,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",,,,0.0,0.0,0.0,0.0,0,,,0.0,,,,,,,,,,,,,,1,0,0,1,Unknown
2006,11,27,2006-11-27,Israel,Middle East & North Africa,Southern,Sderot,31.5282,34.596382,11/27/2006: Al-Aqsa Martyrs Brigade militants fired two rockets at the Israeli town of Sderot. One rocket landed in a field causing no injuries or damage and the other backfired and landed in the Gaza Strip.,1,0.0,0,0,Bombing/Explosion,,,Private Citizens & Property,Unknown,Israel,,,,,,,,Al-Aqsa Martyrs Brigade,,,Unknown,,,,,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",,,,0.0,0.0,0.0,0.0,0,,,0.0,,,,,,,,,,,,,,1,0,0,1,Unknown
2006,11,28,2006-11-28,Israel,Middle East & North Africa,Southern,Sderot,31.5282,34.596382,11/28/2006: Militants belong to Al-Aqsa Martyrs Brigades fired a Qassam rocket at the Israeli town of Sderot from the Gaza Strip. The rocket landed in an open area cause no damage or injuries. The group claimed to be targeting the Israeli town of Ashkelon.,1,0.0,0,0,Bombing/Explosion,,,Private Citizens & Property,Unknown,Israel,,,,,,,,Al-Aqsa Martyrs Brigade,,,Unknown,,,,,Explosives,Grenade,,,,0.0,0.0,0.0,0.0,0,,,0.0,,,,,,,,,,,,,,1,0,0,1,Unknown
2006,11,30,2006-11-30,West Bank and Gaza Strip,Middle East & North Africa,Gaza Strip,Gaza,31.502407,34.459743,"11/30/2006: A group calling themselves the Islamic Swords of Justice in the Land of Ribat [Suyuf al-Haqq al-Islamiyah fi Ard al-Ribat] claimed responsibility for the bombings that hit 12 internet cafes and shops selling cassettes and CDs. The group setoff explosive devices and firing rocket propelled grenades at these places. The reason behind these bombings, according to the group, was that these shops ""aim to preoccupy a whole generation of youth and deflect them jihad and prayer and to serve the Zionist Jews and their masters the Crusaders."" No casualties were reported.",1,0.0,1,0,Bombing/Explosion,,,Business,Unknown,Israel,,,,,,,,Islamic Swords of Justice in the Land of Ribat,,,"These shops ""aim to preoccupy a whole generation of youth and deflect them jihad and prayer and to serve the Zionist Jews and their masters the Crusaders.""",,0.0,,,Explosives,Unknown Explosive Type,,,,0.0,0.0,0.0,0.0,1,Unknown,,0.0,,,,,,,,,,,,,,0,0,0,0,Unknown
2006,12,2,2006-12-02,West Bank and Gaza Strip,Middle East & North Africa,Gaza Strip,Unknown,31.356581,34.326558,"12/02/2006: Unknown assailants hurl an explosive device at an Arab Bank branch in Gaza, Palestine, causing extensive damage. Monetary Authority Governor George al-Abid condemned the attack. The Banking Association announced that it would go on strike to condemn and protest against the attack. No claim of responsibility was reported.",1,0.0,1,0,Bombing/Explosion,,,Business,Arab Bank,West Bank and Gaza Strip,,,,,,,,Unknown,,,Unknown,,0.0,,,Explosives,Unknown Explosive Type,,,,0.0,0.0,0.0,0.0,1,Minor (likely < $1 million),,0.0,,,,,,,,,,,,,,-9,-9,0,-9,Unknown
2006,12,12,2006-12-12,West Bank and Gaza Strip,Middle East & North Africa,Gaza Strip,Gaza,31.502407,34.459743,"12/12/2006: Unknown perpetraitors detonated a homemade bomb in an internet cafe in the Al Shajaiyah neighborhood, east of Gaza City, Palestine. The explosion caused minor losses and damages to the cafe. No claim of responsibility was reported.",1,0.0,1,0,Bombing/Explosion,,,Business,Internet café owned by Habib family member,West Bank and Gaza Strip,,,,,,,,Unknown,,,Unknown,,0.0,,,Explosives,Unknown Explosive Type,,,,0.0,0.0,0.0,0.0,1,Minor (likely < $1 million),,0.0,,,,,,,,,,,,,,-9,-9,0,-9,Unknown
2006,12,18,2006-12-18,West Bank and Gaza Strip,Middle East & North Africa,Gaza Strip,Gaza,31.502407,34.459743,"12/18/2006: Hamas militia fired on civilians at a Fatah rally in Gaza City, Gaza, Palestine. Seven were wounded.",1,0.0,1,0,Armed Assault,,,Private Citizens & Property,Fatah supporters,West Bank and Gaza Strip,,,,,,,,Hamas (Islamic Resistance Movement),,,Unknown,,0.0,,,Firearms,Automatic or Semi-Automatic Rifle,,,,0.0,0.0,3.0,,-9,,,0.0,,,,,,,,,,,,,,0,0,0,0,Unknown
2006,12,18,2006-12-18,West Bank and Gaza Strip,Middle East & North Africa,Gaza Strip,Gaza,31.502407,34.459743,"12/18/2006: Hamas militia launched mortars into Palestinian President Mahmoud Abbas's presidential compound in Gaza City, Gaza, Palestine. There were no deaths or injuries from this particular incident.",1,0.0,1,0,Bombing/Explosion,,,Government (General),Abbas's presidential compound,West Bank and Gaza Strip,,,,,,,,Hamas (Islamic Resistance Movement),,,An assassination attempt on Foreign Minister Mahmoud Zahar by Fatah gunmen motivated the attack on Abass's residence.,,0.0,,,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",,,,0.0,0.0,0.0,0.0,-9,,,0.0,,,,,,,,,,,,,,0,0,0,0,Unknown
2006,12,18,2006-12-18,West Bank and Gaza Strip,Middle East & North Africa,Gaza Strip,Gaza,31.502407,34.459743,"12/18/2006: Hamas militia attacked President of the Palestinian National Authority Abass's Presidential Guard training camp in Gaza City, Gaza, Palestine. One was killed and five were wounded.",1,1.0,1,0,Facility/Infrastructure Attack,,,Military,Abbas's Presidential Guard training facility,West Bank and Gaza Strip,,,,,,,,Hamas (Islamic Resistance Movement),,,Unknown,,0.0,,,Firearms,Unknown Gun Type,,,,1.0,,,,-9,,,0.0,,,,,,,,,,,,,,0,0,0,0,Unknown
2006,12,18,2006-12-18,West Bank and Gaza Strip,Middle East & North Africa,Gaza Strip,Gaza,31.502407,34.459743,"12/18/2006: Hamas militants kidnapped a Fatah official from the Palestinain Authority, Sufyan Abu Zaidah, in Gaza City, Gaza, Palestine.",0,1.0,1,0,Hostage Taking (Kidnapping),,,Government (Diplomatic),Unknown,West Bank and Gaza Strip,,,,,,,,Hamas (Islamic Resistance Movement),,,Unknown,,0.0,,,Firearms,Unknown Gun Type,,,,0.0,0.0,0.0,0.0,0,,,1.0,1.0,,,,,,,,,,2.0,Hostage(s) released by perpetrators,1.0,0,0,0,0,Unknown
2006,12,20,2006-12-20,West Bank and Gaza Strip,Middle East & North Africa,Gaza Strip,Gaza,31.502407,34.459743,"12/20/2006: Hamas and Fatah exchanged fire at Shifa Hospital in Gaza City. One person was killed, and three were wounded.",1,1.0,1,0,Armed Assault,,,Terrorists/Non-State Militia,Unknown,West Bank and Gaza Strip,,,,,,,,Unknown,,,Unknown,,0.0,,,Firearms,Unknown Gun Type,,,,1.0,,10.0,,-9,,,0.0,,,,,,,,,,,,,,-9,-9,0,-9,Unknown
2006,12,20,2006-12-20,West Bank and Gaza Strip,Middle East & North Africa,Gaza Strip,Gaza,31.502407,34.459743,"12/20/2006: Two Fatah security officers were abducted, killed, and their bodies dumped by Hamas gunmen in Gaza City, Gaza, Palestine.",0,1.0,1,0,Hostage Taking (Kidnapping),Armed Assault,,Police,Fatah security officers,West Bank and Gaza Strip,,,,,,,,Hamas (Islamic Resistance Movement),,,Unknown,,0.0,,,Melee,Knife or Other Sharp Object,,,,2.0,0.0,0.0,0.0,-9,,,1.0,2.0,,-99.0,,,0.0,,,,,4.0,Hostage(s) killed (not during rescue attempt),-99.0,0,0,0,0,Unknown
2006,12,21,2006-12-21,West Bank and Gaza Strip,Middle East & North Africa,Gaza Strip,Gaza,31.502407,34.459743,"12/21/2006: Hamas killed two Fatah guards in a gun fight in Gaza City, Gaza, Palestine.",0,1.0,1,0,Armed Assault,,,Police,Fatah security officers,West Bank and Gaza Strip,,,,,,,,Hamas (Islamic Resistance Movement),,,Unknown,,0.0,,,Firearms,Unknown Gun Type,,,,2.0,0.0,0.0,0.0,-9,,,0.0,,,,,,,,,,,,,,0,0,0,0,Unknown
2006,12,27,2006-12-27,Israel,Middle East & North Africa,Southern,Sderot,31.5282,34.596382,12/27/2006: An Islamic Jihad Kassam attack damaged an Israeli in the town of Sderot.,1,0.0,1,0,Bombing/Explosion,,,Private Citizens & Property,Unknown,Israel,,,,,,,,Palestinian Islamic Jihad (PIJ),,,Unknown,,0.0,,,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",,,,0.0,0.0,2.0,0.0,1,Unknown,,0.0,,,,,,,,,,,,,,1,0,0,1,Unknown
2007,1,1,2007-01-01,West Bank and Gaza Strip,Middle East & North Africa,Gaza Strip,Unknown,31.356581,34.326558,"01/1/2007: Peruvian photographer, Jamie Ruzuri of Agence France-Presse was kidnapped by Palestinian gunmen in Gaza, Palestine.  There was no immediate claim of responsibility. He was released a week later.",1,0.0,1,0,Hostage Taking (Kidnapping),,,Journalists & Media,Jamie Ruzuri,Peru,,,,,,,,Unknown,,,Unknown,,0.0,,,Firearms,Unknown Gun Type,,,,0.0,0.0,0.0,0.0,-9,,,1.0,1.0,,7.0,,,0.0,,,,,2.0,Hostage(s) released by perpetrators,1.0,-9,-9,1,1,Unknown
2007,1,1,2007-01-01,West Bank and Gaza Strip,Middle East & North Africa,Gaza Strip,Gaza,31.502407,34.459743,"01/01/2007: Two civilians were wounded in gunfire as Hamas abducted 7 members of Al-Fatah who, in turn, also abducted a total of 10 members of Hamas in an incident in northern Gaza, Palestine.",1,1.0,1,0,Hostage Taking (Kidnapping),Armed Assault,,Government (General),Hamas Security Forces,West Bank and Gaza Strip,Violent Political Party,Fatah Security Forces,West Bank and Gaza Strip,Private Citizens & Property,75.0,Gaza,West Bank and Gaza Strip,Hamas (Islamic Resistance Movement),Al-Fatah,,Unknown,,10.0,Unknown,,Firearms,Unknown Gun Type,,,,0.0,0.0,3.0,,0,,,1.0,17.0,,-99.0,,,0.0,,,,,7.0,Unknown,-99.0,0,0,0,0,Unknown
2007,1,3,2007-01-03,West Bank and Gaza Strip,Middle East & North Africa,Gaza Strip,Khan Yunis,31.346964,34.30143,"01/03/2007: Three officers of the Fatah- dominated Preventative Security Force were shot dead when members of Hamas's Executive Force opened fire at their vehicle in the southern city of Khan Yunis, Gaza. Ten people were also kidnapped in the confrontations; their fate was unknown.",1,1.0,1,0,Armed Assault,Hostage Taking (Kidnapping),,Government (General),Hamas Security Forces,West Bank and Gaza Strip,Private Citizens & Property,Khan Yunis,West Bank and Gaza Strip,,,,,Hamas (Islamic Resistance Movement),,,Unknown,,,,,Firearms,Unknown Gun Type,,,,5.0,,12.0,,0,,,0.0,,,,,,,,,,,,,,0,0,0,0,Unknown
2007,1,5,2007-01-05,West Bank and Gaza Strip,Middle East & North Africa,Gaza Strip,Unknown,31.356581,34.326558,"01/05/2007: An anti-Hamas, mosque preacher, Adel Nasar was shot as he got into a car in the Mughazi refugee camp in central Gaza by unknown assailants.",1,0.0,1,0,Armed Assault,,,Religious Figures/Institutions,Adel Nasar,West Bank and Gaza Strip,,,,,,,,Unknown,,,Unknown,,0.0,,,Firearms,Unknown Gun Type,,,,1.0,0.0,0.0,0.0,0,,,0.0,,,,,,,,,,,,,,-9,-9,0,-9,Unknown
2007,1,5,2007-01-05,West Bank and Gaza Strip,Middle East & North Africa,Gaza Strip,Gaza,31.502407,34.459743,"01/05/2007: Seven members of Fatah including, Col. Ghayeb and six bodyguards were killed in stand-off with Hamas in Gaza City, Palestine.",0,1.0,1,0,Armed Assault,,,Police,Col. Ghayeb,West Bank and Gaza Strip,Police,Bodyguards for Col. Ghayeb,West Bank and Gaza Strip,,,,,Hamas (Islamic Resistance Movement),,,Unknown,,0.0,,,Firearms,Unknown Gun Type,,,,7.0,0.0,0.0,0.0,0,,,0.0,,,,,,,,,,,,,,0,0,0,0,Unknown
2007,1,23,2007-01-23,West Bank and Gaza Strip,Middle East & North Africa,Gaza Strip,Gaza,31.502407,34.459743,"01/23/2007:  A group of gunmen claiming to be al-Qai da attacked an empty seaside tourist resort in Gaza City, Palestine, with explosive devices and automatic weapons.  Allegedly, the action was to ""warn,"" in some fashion, Palestinian Authority Chairman, Mahmoud Abbas and Fatah legislator Muhmmad Dahlan.  Officials however, believe that the incident could be linked to Hamas.  More than half of the resort was destroyed in the pre-dawn attack.  No one was killed or injured in the incident.",1,0.0,1,0,Bombing/Explosion,,,Business,the Oasis Resort,West Bank and Gaza Strip,Government (Diplomatic),Fatah political party,West Bank and Gaza Strip,,,,,Al-Qaida,Hamas (Islamic Resistance Movement),,To warn Fatah leaders,,0.0,,,Explosives,Unknown Explosive Type,Firearms,,,0.0,0.0,0.0,0.0,1,Unknown,,0.0,,,,,,,,,,,,,,0,1,0,1,Unknown
2007,1,23,2007-01-23,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Nablus,32.222271,35.253506,"01/23/2007:  Three Frenchmen were kidnapped by armed Palestinians in the northern West Bank town of Nabulus, Palestine.  The men were seized from hotel in the center of Nablus and led to the old quarter of the city.  Al-Aqsa Martyrs Brigades claimed responsibility for the action.  They were released a short time after abduction.",1,0.0,1,0,Hostage Taking (Kidnapping),,,Journalists & Media,French journalists,France,,,,,,,,Al-Aqsa Martyrs Brigade,,,To attack foreign outlets and media.,,0.0,,,Firearms,Automatic or Semi-Automatic Rifle,,,,0.0,0.0,0.0,0.0,0,,,1.0,3.0,,-99.0,,,0.0,,,,,2.0,Hostage(s) released by perpetrators,3.0,0,1,1,1,Unknown
2007,1,23,2007-01-23,West Bank and Gaza Strip,Middle East & North Africa,Gaza Strip,Gaza,31.502407,34.459743,"01/23/2007:  Militants bombed a television bureau in Gaza City, Palestine.  The bomb destroyed the entrance of al-Arabia Satellite Television bureau.   No injuries were sustained.  No group claimed responsibility for the attack.",1,0.0,1,0,Bombing/Explosion,,,Journalists & Media,al-Arabia Satellite Television,United Arab Emirates,,,,,,,,Unknown,,,To attack foreign outlets and media.,,0.0,,,Explosives,Unknown Explosive Type,,,,0.0,0.0,0.0,0.0,1,Minor (likely < $1 million),,-9.0,,,,,,,,,,,,,,-9,-9,1,1,Unknown
2007,1,28,2007-01-28,Israel,Middle East & North Africa,Gaza Strip,Erez,31.558212,34.543305,01/28/2007:  Four large explosive devices were uncovered just as Palestinian President Mahmoud Abbas and his convoy were traveling on a road from Erez crossing to Gaza.  Abbas' security officers uncovered the assassination a short time before the president's convoy to pass.  No group has claimed responsibility for the attempt.,1,0.0,0,0,Bombing/Explosion,,,Government (Diplomatic),Palestinian president Mahmoud Abbas,West Bank and Gaza Strip,,,,,,,,Unknown,,,To assassinate Mahmoud Abbas,,0.0,,,Explosives,Landmine,,,,0.0,0.0,0.0,0.0,0,,,0.0,,,,,,,,,,,,,,-9,-9,0,-9,Unknown
2007,1,29,2007-01-29,Israel,Middle East & North Africa,Southern,Eilat,29.554548,34.947533,"01/29/2007:  At least three employees at a bakery were killed as a Palestinian suicide bomber detonated his explosives in a busy market in the southern resort town of Eilat, Israel.  Three Palestinian groups, Islamic Jihad, the al-Aqsa Martyrs Brigade, and the Believers Army, separately claimed responsibility for the attack.  However, the suicide bomber Mohammed Faisal al-Siksek, was a member of the Islamic Jihad militant group.",1,0.0,1,1,Bombing/Explosion,,,Private Citizens & Property,Jewish Civilians,Israel,Business,Jewish bakery,Israel,,,,,Palestinian Islamic Jihad (PIJ),Al-Aqsa Martyrs Brigade,Other,To attack Jewish citizens and interests.,1.0,0.0,Unknown,Unknown,Explosives,Suicide (carried bodily by human being),,,,4.0,1.0,0.0,0.0,1,Minor (likely < $1 million),,0.0,,,,,,,,,,,,,,1,0,0,1,Single terrorist
2007,2,3,2007-02-03,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Kafr Dan,32.478395,35.253719,"02/03/2007: A Hamas activist was shot by unknown gunmen in Kafr Dan, Israel. The perpetrators of this incident were unknown.  No claim of responsibility was reported.",1,0.0,1,0,Armed Assault,,,Terrorists/Non-State Militia,Jabri Abd,West Bank and Gaza Strip,,,,,,,,Unknown,,,Unknown,,0.0,,,Firearms,Unknown Gun Type,,,,0.0,0.0,1.0,0.0,0,,,0.0,,,,,,,,,,,,,,-9,-9,0,-9,Unknown
2007,2,3,2007-02-03,West Bank and Gaza Strip,Middle East & North Africa,Gaza Strip,Gaza,31.502407,34.459743,"02/03/2007: A university was set on fire in Gaza City, Israel; 17 people were killed between Hamas and Fatah fighting.  No claim of responsibility was reported.",1,0.0,1,0,Facility/Infrastructure Attack,,,Educational Institution,Students and teachers,West Bank and Gaza Strip,,,,,,,,Unknown,,,Unknown,,0.0,,,Incendiary,Arson/Fire,,,,17.0,0.0,200.0,0.0,1,Minor (likely < $1 million),,0.0,,,,,,,,,,,,,,-9,-9,0,-9,Unknown
